Record Date,Electronic Category Description,Channel Type Description,Tax Category Description,Net Collections Amount,Electronic Category ID,Channel Type ID,Tax Category ID,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2023-12-05,Fully Electronic - All,Bank,Non-Tax,1800753690.79,1,5,1,8,2024,1,2023,4,12,5
2023-12-05,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,362806450.27,2,1,3,9,2024,1,2023,4,12,5
2023-12-05,Electronic Settlement,Mail,IRS Tax,162527562.49,3,2,3,10,2024,1,2023,4,12,5
2023-12-05,Electronic Settlement,Mail,Non-Tax,61395192.14,3,2,1,11,2024,1,2023,4,12,5
2023-12-05,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13236125.19,1,1,1,12,2024,1,2023,4,12,5
2023-12-05,Fully Electronic - All,Internet,IRS Tax,4063151218.28,1,3,3,13,2024,1,2023,4,12,5
2023-12-05,Fully Electronic - All,Internet,Non-Tax,863033614.89,1,3,1,14,2024,1,2023,4,12,5
2023-12-04,Non-Electronic,Over-the-Counter (OTC),Non-Tax,10262989.78,4,1,1,1,2024,1,2023,4,12,4
2023-12-04,Fully Electronic - All,Bank,IRS Tax,119409.63,1,5,3,2,2024,1,2023,4,12,4
2023-12-04,Non-Electronic,Over-the-Counter (OTC),IRS Tax,2111326.30,4,1,3,3,2024,1,2023,4,12,4
2023-12-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,1579995.53,2,1,2,5,2024,1,2023,4,12,4
2023-12-04,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,10755.02,3,1,1,4,2024,1,2023,4,12,4
2023-12-04,Fully Electronic - All,Internet,IRS Non-Tax,347630.86,1,3,2,6,2024,1,2023,4,12,4
2023-12-04,Fully Electronic - All,Bank,Non-Tax,1008317975.77,1,5,1,7,2024,1,2023,4,12,4
2023-12-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,51004264.60,2,1,3,9,2024,1,2023,4,12,4
2023-12-04,Electronic Settlement,Mail,Non-Tax,41563890.74,3,2,1,11,2024,1,2023,4,12,4
2023-12-04,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,91047042.06,2,1,1,8,2024,1,2023,4,12,4
2023-12-04,Electronic Settlement,Mail,IRS Tax,132002587.02,3,2,3,10,2024,1,2023,4,12,4
2023-12-04,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,50555214.36,1,1,1,12,2024,1,2023,4,12,4
2023-12-04,Fully Electronic - All,Internet,IRS Tax,25495268360.18,1,3,3,13,2024,1,2023,4,12,4
2023-12-04,Fully Electronic - All,Internet,Non-Tax,1154014585.68,1,3,1,14,2024,1,2023,4,12,4
2023-12-01,Non-Electronic,Mail,Non-Tax,928.90,4,2,1,1,2024,1,2023,4,12,1
2023-12-01,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,478593.74,3,1,1,2,2024,1,2023,4,12,1
2023-12-01,Non-Electronic,Over-the-Counter (OTC),Non-Tax,15354578.91,4,1,1,3,2024,1,2023,4,12,1
2023-12-01,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,41432.15,2,1,2,4,2024,1,2023,4,12,1
2023-12-01,Fully Electronic - All,Internet,IRS Non-Tax,462747.57,1,3,2,5,2024,1,2023,4,12,1
2023-12-01,Fully Electronic - All,Bank,IRS Tax,4118353.16,1,5,3,6,2024,1,2023,4,12,1
2023-12-01,Non-Electronic,Over-the-Counter (OTC),IRS Tax,18357961.92,4,1,3,7,2024,1,2023,4,12,1
2023-12-01,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,128298426.70,2,1,3,9,2024,1,2023,4,12,1
2023-12-01,Fully Electronic - All,Bank,Non-Tax,4549453416.47,1,5,1,10,2024,1,2023,4,12,1
2023-12-01,Electronic Settlement,Mail,IRS Tax,70448362.21,3,2,3,11,2024,1,2023,4,12,1
2023-12-01,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,67068874.24,2,1,1,8,2024,1,2023,4,12,1
2023-12-01,Electronic Settlement,Mail,Non-Tax,40064217.46,3,2,1,12,2024,1,2023,4,12,1
2023-12-01,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,15936981.77,1,1,1,13,2024,1,2023,4,12,1
2023-12-01,Fully Electronic - All,Internet,IRS Tax,29547160368.84,1,3,3,14,2024,1,2023,4,12,1
2023-12-01,Fully Electronic - All,Internet,Non-Tax,698953601.12,1,3,1,15,2024,1,2023,4,12,1
2023-11-30,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,50193.34,3,1,1,2,2024,1,2023,4,11,30
2023-11-30,Non-Electronic,Mail,Non-Tax,-4220.62,4,2,1,1,2024,1,2023,4,11,30
2023-11-30,Non-Electronic,Over-the-Counter (OTC),Non-Tax,8526333.80,4,1,1,3,2024,1,2023,4,11,30
2023-11-30,Fully Electronic - All,Bank,IRS Tax,59261.08,1,5,3,4,2024,1,2023,4,11,30
2023-11-30,Non-Electronic,Over-the-Counter (OTC),IRS Tax,6695513.03,4,1,3,5,2024,1,2023,4,11,30
2023-11-30,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,15740.76,2,1,2,6,2024,1,2023,4,11,30
2023-11-30,Fully Electronic - All,Internet,IRS Non-Tax,369451.50,1,3,2,7,2024,1,2023,4,11,30
2023-11-30,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,638588250.71,2,1,3,9,2024,1,2023,4,11,30
2023-11-30,Fully Electronic - All,Bank,Non-Tax,4189056813.03,1,5,1,10,2024,1,2023,4,11,30
2023-11-30,Electronic Settlement,Mail,IRS Tax,99181499.49,3,2,3,12,2024,1,2023,4,11,30
2023-11-30,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,71472179.56,2,1,1,8,2024,1,2023,4,11,30
2023-11-30,Electronic Settlement,Mail,Non-Tax,59588898.93,3,2,1,11,2024,1,2023,4,11,30
2023-11-30,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14648211.88,1,1,1,13,2024,1,2023,4,11,30
2023-11-30,Fully Electronic - All,Internet,IRS Tax,6274859796.42,1,3,3,14,2024,1,2023,4,11,30
2023-11-30,Fully Electronic - All,Internet,Non-Tax,700801081.45,1,3,1,15,2024,1,2023,4,11,30
2023-11-29,Non-Electronic,Mail,Non-Tax,11227.81,4,2,1,1,2024,1,2023,4,11,29
2023-11-29,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,4955.45,3,1,1,2,2024,1,2023,4,11,29
2023-11-29,Non-Electronic,Over-the-Counter (OTC),Non-Tax,7357487.38,4,1,1,3,2024,1,2023,4,11,29
2023-11-29,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,47782.01,2,1,2,4,2024,1,2023,4,11,29
2023-11-29,Fully Electronic - All,Bank,IRS Tax,27025.65,1,5,3,5,2024,1,2023,4,11,29
2023-11-29,Non-Electronic,Over-the-Counter (OTC),IRS Tax,3220906.12,4,1,3,6,2024,1,2023,4,11,29
2023-11-29,Fully Electronic - All,Bank,Non-Tax,2456632342.34,1,5,1,8,2024,1,2023,4,11,29
2023-11-29,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,141954833.01,2,1,3,10,2024,1,2023,4,11,29
2023-11-29,Electronic Settlement,Mail,IRS Tax,813436771.28,3,2,3,11,2024,1,2023,4,11,29
2023-11-29,Fully Electronic - All,Internet,IRS Non-Tax,322321.49,1,3,2,7,2024,1,2023,4,11,29
2023-11-29,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,70948650.06,2,1,1,9,2024,1,2023,4,11,29
2023-11-29,Electronic Settlement,Mail,Non-Tax,69963374.76,3,2,1,12,2024,1,2023,4,11,29
2023-11-29,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14257525.94,1,1,1,13,2024,1,2023,4,11,29
2023-11-29,Fully Electronic - All,Internet,IRS Tax,11964564512.04,1,3,3,14,2024,1,2023,4,11,29
2023-11-29,Fully Electronic - All,Internet,Non-Tax,773867351.42,1,3,1,15,2024,1,2023,4,11,29
2023-11-28,Non-Electronic,Mail,Non-Tax,1038.41,4,2,1,1,2024,1,2023,4,11,28
2023-11-28,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,97363.39,3,1,1,2,2024,1,2023,4,11,28
2023-11-28,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9993794.60,4,1,1,3,2024,1,2023,4,11,28
2023-11-28,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,1475.57,2,1,2,4,2024,1,2023,4,11,28
2023-11-28,Fully Electronic - All,Internet,IRS Non-Tax,355629.25,1,3,2,5,2024,1,2023,4,11,28
2023-11-28,Non-Electronic,Over-the-Counter (OTC),IRS Tax,5466400.76,4,1,3,6,2024,1,2023,4,11,28
2023-11-28,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,79377440.74,2,1,1,7,2024,1,2023,4,11,28
2023-11-28,Fully Electronic - All,Bank,Non-Tax,1734713335.06,1,5,1,8,2024,1,2023,4,11,28
2023-11-28,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,184906473.09,2,1,3,9,2024,1,2023,4,11,28
2023-11-28,Electronic Settlement,Mail,Non-Tax,97743902.03,3,2,1,10,2024,1,2023,4,11,28
2023-11-28,Electronic Settlement,Mail,IRS Tax,478383093.88,3,2,3,11,2024,1,2023,4,11,28
2023-11-28,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,11876878.97,1,1,1,12,2024,1,2023,4,11,28
2023-11-28,Fully Electronic - All,Internet,IRS Tax,3974946652.35,1,3,3,13,2024,1,2023,4,11,28
2023-11-28,Fully Electronic - All,Internet,Non-Tax,764325769.45,1,3,1,14,2024,1,2023,4,11,28
2023-11-27,Non-Electronic,Over-the-Counter (OTC),Non-Tax,15114400.49,4,1,1,1,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - All,Bank,IRS Tax,3379.18,1,5,3,3,2024,1,2023,4,11,27
2023-11-27,Non-Electronic,Over-the-Counter (OTC),IRS Tax,19534098.73,4,1,3,4,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,7595.44,2,1,2,6,2024,1,2023,4,11,27
2023-11-27,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,1997.62,3,1,1,5,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - All,Internet,IRS Non-Tax,54031.97,1,3,2,7,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - All,Bank,Non-Tax,1404733473.67,1,5,1,9,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,137703434.42,2,1,3,10,2024,1,2023,4,11,27
2023-11-27,Electronic Settlement,Mail,IRS Tax,473644869.29,3,2,3,11,2024,1,2023,4,11,27
2023-11-27,Electronic Settlement,Mail,Non-Tax,54522340.28,3,2,1,12,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - All,Bank,IRS Non-Tax,88.75,1,5,2,2,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,49758297.04,2,1,1,8,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,31811707.45,1,1,1,13,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - All,Internet,IRS Tax,22703951944.90,1,3,3,14,2024,1,2023,4,11,27
2023-11-27,Fully Electronic - All,Internet,Non-Tax,647659080.64,1,3,1,15,2024,1,2023,4,11,27
2023-11-24,Non-Electronic,Mail,Non-Tax,4620.60,4,2,1,1,2024,1,2023,4,11,24
2023-11-24,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,118373.95,3,1,1,2,2024,1,2023,4,11,24
2023-11-24,Non-Electronic,Over-the-Counter (OTC),Non-Tax,4548301.30,4,1,1,3,2024,1,2023,4,11,24
2023-11-24,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,13618.67,2,1,2,4,2024,1,2023,4,11,24
2023-11-24,Non-Electronic,Over-the-Counter (OTC),IRS Tax,3543010.66,4,1,3,5,2024,1,2023,4,11,24
2023-11-24,Fully Electronic - All,Internet,IRS Non-Tax,424308.24,1,3,2,6,2024,1,2023,4,11,24
2023-11-24,Fully Electronic - All,Bank,Non-Tax,722848985.87,1,5,1,7,2024,1,2023,4,11,24
2023-11-24,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,103262501.98,2,1,1,8,2024,1,2023,4,11,24
2023-11-24,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,163027940.43,2,1,3,9,2024,1,2023,4,11,24
2023-11-24,Electronic Settlement,Mail,IRS Tax,947229722.35,3,2,3,10,2024,1,2023,4,11,24
2023-11-24,Electronic Settlement,Mail,Non-Tax,82904780.75,3,2,1,11,2024,1,2023,4,11,24
2023-11-24,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,22737573.74,1,1,1,12,2024,1,2023,4,11,24
2023-11-24,Fully Electronic - All,Internet,IRS Tax,13945944894.84,1,3,3,13,2024,1,2023,4,11,24
2023-11-24,Fully Electronic - All,Internet,Non-Tax,5581520825.95,1,3,1,14,2024,1,2023,4,11,24
2023-11-22,Non-Electronic,Mail,Non-Tax,265.00,4,2,1,1,2024,1,2023,4,11,22
2023-11-22,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,53564.68,3,1,1,2,2024,1,2023,4,11,22
2023-11-22,Non-Electronic,Over-the-Counter (OTC),Non-Tax,4938898.81,4,1,1,3,2024,1,2023,4,11,22
2023-11-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,15973.50,2,1,2,4,2024,1,2023,4,11,22
2023-11-22,Non-Electronic,Over-the-Counter (OTC),IRS Tax,8496627.30,4,1,3,5,2024,1,2023,4,11,22
2023-11-22,Fully Electronic - All,Internet,IRS Non-Tax,218351.67,1,3,2,6,2024,1,2023,4,11,22
2023-11-22,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,171423838.36,2,1,1,8,2024,1,2023,4,11,22
2023-11-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,536594903.37,2,1,3,9,2024,1,2023,4,11,22
2023-11-22,Electronic Settlement,Mail,IRS Tax,947384489.70,3,2,3,10,2024,1,2023,4,11,22
2023-11-22,Electronic Settlement,Mail,Non-Tax,106292482.42,3,2,1,11,2024,1,2023,4,11,22
2023-11-22,Fully Electronic - All,Bank,Non-Tax,1867986017.86,1,5,1,7,2024,1,2023,4,11,22
2023-11-22,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,20326373.17,1,1,1,12,2024,1,2023,4,11,22
2023-11-22,Fully Electronic - All,Internet,IRS Tax,14588603789.96,1,3,3,13,2024,1,2023,4,11,22
2023-11-22,Fully Electronic - All,Internet,Non-Tax,510166738.09,1,3,1,14,2024,1,2023,4,11,22
2023-11-21,Non-Electronic,Mail,Non-Tax,635.95,4,2,1,1,2024,1,2023,4,11,21
2023-11-21,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,82119.13,3,1,1,2,2024,1,2023,4,11,21
2023-11-21,Non-Electronic,Over-the-Counter (OTC),Non-Tax,7910427.91,4,1,1,3,2024,1,2023,4,11,21
2023-11-21,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,7037.86,2,1,2,4,2024,1,2023,4,11,21
2023-11-21,Non-Electronic,Over-the-Counter (OTC),IRS Tax,20134764.82,4,1,3,5,2024,1,2023,4,11,21
2023-11-21,Fully Electronic - All,Internet,IRS Non-Tax,388493.38,1,3,2,6,2024,1,2023,4,11,21
2023-11-21,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,71527607.22,2,1,1,7,2024,1,2023,4,11,21
2023-11-21,Fully Electronic - All,Bank,Non-Tax,1323284644.80,1,5,1,8,2024,1,2023,4,11,21
2023-11-21,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,297455920.04,2,1,3,9,2024,1,2023,4,11,21
2023-11-21,Electronic Settlement,Mail,Non-Tax,73013421.00,3,2,1,11,2024,1,2023,4,11,21
2023-11-21,Electronic Settlement,Mail,IRS Tax,225335907.96,3,2,3,10,2024,1,2023,4,11,21
2023-11-21,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,17398316.26,1,1,1,12,2024,1,2023,4,11,21
2023-11-21,Fully Electronic - All,Internet,IRS Tax,4466889655.19,1,3,3,13,2024,1,2023,4,11,21
2023-11-21,Fully Electronic - All,Internet,Non-Tax,784001086.79,1,3,1,14,2024,1,2023,4,11,21
2023-11-20,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11378518.34,4,1,1,1,2024,1,2023,4,11,20
2023-11-20,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,4683.31,2,1,2,2,2024,1,2023,4,11,20
2023-11-20,Non-Electronic,Over-the-Counter (OTC),IRS Tax,19491849.60,4,1,3,3,2024,1,2023,4,11,20
2023-11-20,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,173618.80,3,1,1,4,2024,1,2023,4,11,20
2023-11-20,Fully Electronic - All,Internet,IRS Non-Tax,146674.44,1,3,2,5,2024,1,2023,4,11,20
2023-11-20,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,254371850.51,2,1,3,7,2024,1,2023,4,11,20
2023-11-20,Fully Electronic - All,Bank,Non-Tax,2121258289.65,1,5,1,8,2024,1,2023,4,11,20
2023-11-20,Electronic Settlement,Mail,IRS Tax,200963905.98,3,2,3,9,2024,1,2023,4,11,20
2023-11-20,Electronic Settlement,Mail,Non-Tax,56671464.98,3,2,1,10,2024,1,2023,4,11,20
2023-11-20,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,75398391.76,2,1,1,6,2024,1,2023,4,11,20
2023-11-20,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,57181177.88,1,1,1,11,2024,1,2023,4,11,20
2023-11-20,Fully Electronic - All,Internet,IRS Tax,21319728326.68,1,3,3,12,2024,1,2023,4,11,20
2023-11-20,Fully Electronic - All,Internet,Non-Tax,822753675.66,1,3,1,13,2024,1,2023,4,11,20
2023-11-17,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,1213933.24,3,1,1,1,2024,1,2023,4,11,17
2023-11-17,Non-Electronic,Over-the-Counter (OTC),Non-Tax,13241464.02,4,1,1,2,2024,1,2023,4,11,17
2023-11-17,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,11547.89,2,1,2,3,2024,1,2023,4,11,17
2023-11-17,Fully Electronic - All,Bank,IRS Tax,13379.37,1,5,3,4,2024,1,2023,4,11,17
2023-11-17,Non-Electronic,Over-the-Counter (OTC),IRS Tax,1622588.19,4,1,3,5,2024,1,2023,4,11,17
2023-11-17,Fully Electronic - All,Internet,IRS Non-Tax,421425.19,1,3,2,6,2024,1,2023,4,11,17
2023-11-17,Fully Electronic - All,Bank,Non-Tax,2262340355.18,1,5,1,7,2024,1,2023,4,11,17
2023-11-17,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,100343554.23,2,1,1,8,2024,1,2023,4,11,17
2023-11-17,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,106330011.65,2,1,3,9,2024,1,2023,4,11,17
2023-11-17,Electronic Settlement,Mail,IRS Tax,151279410.07,3,2,3,10,2024,1,2023,4,11,17
2023-11-17,Electronic Settlement,Mail,Non-Tax,38548457.13,3,2,1,11,2024,1,2023,4,11,17
2023-11-17,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,17384568.93,1,1,1,12,2024,1,2023,4,11,17
2023-11-17,Fully Electronic - All,Internet,Non-Tax,480628210.91,1,3,1,13,2024,1,2023,4,11,17
2023-11-17,Fully Electronic - All,Internet,IRS Tax,11748199340.20,1,3,3,14,2024,1,2023,4,11,17
2023-11-16,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,95991.18,3,1,1,1,2024,1,2023,4,11,16
2023-11-16,Non-Electronic,Over-the-Counter (OTC),Non-Tax,18675148.78,4,1,1,2,2024,1,2023,4,11,16
2023-11-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,33873.35,2,1,2,3,2024,1,2023,4,11,16
2023-11-16,Non-Electronic,Over-the-Counter (OTC),IRS Tax,12436160.15,4,1,3,4,2024,1,2023,4,11,16
2023-11-16,Fully Electronic - All,Internet,IRS Non-Tax,170000.36,1,3,2,5,2024,1,2023,4,11,16
2023-11-16,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,129608720.12,2,1,1,6,2024,1,2023,4,11,16
2023-11-16,Fully Electronic - All,Bank,Non-Tax,1840518619.90,1,5,1,7,2024,1,2023,4,11,16
2023-11-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,113815540.10,2,1,3,8,2024,1,2023,4,11,16
2023-11-16,Electronic Settlement,Mail,IRS Tax,156928006.07,3,2,3,9,2024,1,2023,4,11,16
2023-11-16,Electronic Settlement,Mail,Non-Tax,55395768.08,3,2,1,10,2024,1,2023,4,11,16
2023-11-16,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,17530512.20,1,1,1,11,2024,1,2023,4,11,16
2023-11-16,Fully Electronic - All,Internet,Non-Tax,494230755.58,1,3,1,12,2024,1,2023,4,11,16
2023-11-16,Fully Electronic - All,Internet,IRS Tax,17644971769.70,1,3,3,13,2024,1,2023,4,11,16
2023-11-15,Non-Electronic,Mail,Non-Tax,534.92,4,2,1,1,2024,1,2023,4,11,15
2023-11-15,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,409058.99,3,1,1,2,2024,1,2023,4,11,15
2023-11-15,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11814961.29,4,1,1,3,2024,1,2023,4,11,15
2023-11-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,12782.35,2,1,2,4,2024,1,2023,4,11,15
2023-11-15,Fully Electronic - All,Internet,IRS Non-Tax,573002.48,1,3,2,5,2024,1,2023,4,11,15
2023-11-15,Fully Electronic - All,Bank,IRS Tax,2267705.95,1,5,3,6,2024,1,2023,4,11,15
2023-11-15,Non-Electronic,Over-the-Counter (OTC),IRS Tax,7532545.14,4,1,3,7,2024,1,2023,4,11,15
2023-11-15,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,99038089.28,2,1,1,8,2024,1,2023,4,11,15
2023-11-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,315375821.45,2,1,3,10,2024,1,2023,4,11,15
2023-11-15,Electronic Settlement,Mail,IRS Tax,568225591.66,3,2,3,11,2024,1,2023,4,11,15
2023-11-15,Fully Electronic - All,Bank,Non-Tax,1254063876.21,1,5,1,9,2024,1,2023,4,11,15
2023-11-15,Electronic Settlement,Mail,Non-Tax,84877987.63,3,2,1,12,2024,1,2023,4,11,15
2023-11-15,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,18364991.88,1,1,1,13,2024,1,2023,4,11,15
2023-11-15,Fully Electronic - All,Internet,IRS Tax,18364364123.40,1,3,3,14,2024,1,2023,4,11,15
2023-11-15,Fully Electronic - All,Internet,Non-Tax,678237110.80,1,3,1,15,2024,1,2023,4,11,15
2023-11-14,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,69374.38,3,1,1,1,2024,1,2023,4,11,14
2023-11-14,Non-Electronic,Over-the-Counter (OTC),Non-Tax,10055070.99,4,1,1,2,2024,1,2023,4,11,14
2023-11-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,6480.00,2,1,2,3,2024,1,2023,4,11,14
2023-11-14,Non-Electronic,Over-the-Counter (OTC),IRS Tax,5310955.77,4,1,3,4,2024,1,2023,4,11,14
2023-11-14,Fully Electronic - All,Internet,IRS Non-Tax,481500.24,1,3,2,5,2024,1,2023,4,11,14
2023-11-14,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,83248959.48,2,1,1,6,2024,1,2023,4,11,14
2023-11-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,393121525.55,2,1,3,8,2024,1,2023,4,11,14
2023-11-14,Fully Electronic - All,Bank,Non-Tax,1544699757.44,1,5,1,7,2024,1,2023,4,11,14
2023-11-14,Electronic Settlement,Mail,IRS Tax,162324335.99,3,2,3,9,2024,1,2023,4,11,14
2023-11-14,Electronic Settlement,Mail,Non-Tax,66787842.55,3,2,1,10,2024,1,2023,4,11,14
2023-11-14,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14141282.62,1,1,1,11,2024,1,2023,4,11,14
2023-11-14,Fully Electronic - All,Internet,IRS Tax,6611976963.14,1,3,3,12,2024,1,2023,4,11,14
2023-11-14,Fully Electronic - All,Internet,Non-Tax,894626274.97,1,3,1,13,2024,1,2023,4,11,14
2023-11-13,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,1451.53,3,1,1,1,2024,1,2023,4,11,13
2023-11-13,Non-Electronic,Over-the-Counter (OTC),Non-Tax,15298234.50,4,1,1,2,2024,1,2023,4,11,13
2023-11-13,Fully Electronic - All,Bank,IRS Non-Tax,1238.09,1,5,2,3,2024,1,2023,4,11,13
2023-11-13,Non-Electronic,Over-the-Counter (OTC),IRS Tax,1526129.75,4,1,3,4,2024,1,2023,4,11,13
2023-11-13,Fully Electronic - All,Internet,IRS Non-Tax,289974.00,1,3,2,5,2024,1,2023,4,11,13
2023-11-13,Fully Electronic - All,Bank,Non-Tax,1685163389.48,1,5,1,6,2024,1,2023,4,11,13
2023-11-13,Electronic Settlement,Mail,IRS Tax,102358674.26,3,2,3,10,2024,1,2023,4,11,13
2023-11-13,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,10704471.02,2,1,1,7,2024,1,2023,4,11,13
2023-11-13,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,-3383834.16,2,1,3,8,2024,1,2023,4,11,13
2023-11-13,Electronic Settlement,Mail,Non-Tax,43503054.16,3,2,1,9,2024,1,2023,4,11,13
2023-11-13,Fully Electronic - All,Internet,IRS Tax,26993266552.20,1,3,3,11,2024,1,2023,4,11,13
2023-11-13,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,41161429.70,1,1,1,12,2024,1,2023,4,11,13
2023-11-13,Fully Electronic - All,Internet,Non-Tax,596714824.14,1,3,1,13,2024,1,2023,4,11,13
2023-11-10,Non-Electronic,Mail,Non-Tax,530.84,4,2,1,1,2024,1,2023,4,11,10
2023-11-10,Non-Electronic,Over-the-Counter (OTC),Non-Tax,5984390.73,4,1,1,2,2024,1,2023,4,11,10
2023-11-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,80902.30,2,1,2,3,2024,1,2023,4,11,10
2023-11-10,Fully Electronic - All,Bank,IRS Tax,64412103.51,1,5,3,4,2024,1,2023,4,11,10
2023-11-10,Non-Electronic,Over-the-Counter (OTC),IRS Tax,18162482.87,4,1,3,5,2024,1,2023,4,11,10
2023-11-10,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,76584.03,3,1,1,6,2024,1,2023,4,11,10
2023-11-10,Fully Electronic - All,Internet,IRS Non-Tax,628883.00,1,3,2,7,2024,1,2023,4,11,10
2023-11-10,Fully Electronic - All,Bank,Non-Tax,570708506.84,1,5,1,9,2024,1,2023,4,11,10
2023-11-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,80537945.05,2,1,3,10,2024,1,2023,4,11,10
2023-11-10,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,92752015.45,2,1,1,8,2024,1,2023,4,11,10
2023-11-10,Electronic Settlement,Mail,Non-Tax,52210308.07,3,2,1,11,2024,1,2023,4,11,10
2023-11-10,Electronic Settlement,Mail,IRS Tax,133937120.18,3,2,3,12,2024,1,2023,4,11,10
